COD_INE;ID_REL;COD_PROV;PROVINCIA;NOMBRE_ACTUAL;POBLACION_MUNI;SUPERFICIE;PERIMETRO;COD_INE_CAPITAL;CAPITAL;POBLACION_CAPITAL;HOJA_MTN25_ETRS89;LONGITUD_ETRS89;LATITUD_ETRS89;ORIGENCOOR;ALTITUD;ORIGENALTITUD
47083000000;1470838;47;Valladolid;Matilla de los Caños;99;1228,6061;16765;47083000101;Matilla de los Caños;88;0371-4;-4,96639266;41,54654197;Mapa;743;MDT
47084000000;1470843;47;Valladolid;Mayorga;1455;15064,6782;102122;47084000101;Mayorga;1436;0233-4,0271-2;-5,26250853;42,16648978;Mapa;773;MDT
47085000000;1470856;47;Valladolid;Medina del Campo;20183;15314,2307;74841;47085000201;Medina del Campo;19829;0427-2;-4,91518741;41,30757812;Mapa;720;MDT
47086000000;1470869;47;Valladolid;Medina de Rioseco;4493;11517,0914;84211;47086000101;Medina de Rioseco;4417;0310-3;-5,0431823;41,88307138;Mapa;747;MDT
47087000000;1470875;47;Valladolid;Megeces;434;1904,444;19282;47087000101;Megeces;431;0400-4;-4,56419422;41,40782931;Mapa;741;MDT
47088000000;1470881;47;Valladolid;Melgar de Abajo;116;2302,4991;22147;47088000101;Melgar de Abajo;109;0234-3;-5,14165528;42,24487426;Mapa;799;MDT
47089000000;1470894;47;Valladolid;Melgar de Arriba;168;3503,5742;28080;47089000101;Melgar de Arriba;156;0234-1;-5,09198397;42,27050336;Mapa;784;MDT
47090000000;1470908;47;Valladolid;Mojados;3312;4621,4725;33821;47090000205;Mojados;2676;0400-2;-4,66159273;41,43280907;Mapa;714;MDT
47091000000;1470915;47;Valladolid;Monasterio de Vega;81;2993,2157;29992;47091000101;Monasterio de Vega;81;0234-3;-5,1804451;42,23091343;Mapa;765;MDT
47092000000;1470920;47;Valladolid;Montealegre de Campos;104;3396,6574;29661;47092000101;Montealegre de Campos;104;0310-4;-4,89849193;41,90244268;Mapa;807;MDT
47093000000;1470936;47;Valladolid;Montemayor de Pililla;856;5955,6862;34221;47093000101;Montemayor de Pililla;850;0373-3;-4,45811509;41,50756358;Mapa;867;MDT
47094000000;1470941;47;Valladolid;Moral de la Reina;151;4248,957;34192;47094000101;Moral de la Reina;149;0310-1;-5,06782451;41,98561604;Mapa;765;MDT
47095000000;1470954;47;Valladolid;Moraleja de las Panaderas;42;1529,5922;17514;47095000101;Moraleja de las Panaderas;42;0428-1;-4,82562862;41,27658101;Mapa;732;MDT
47096000000;1470967;47;Valladolid;Morales de Campos;135;1588,2778;16588;47096000101;Morales de Campos;135;0310-3;-5,17447547;41,859982;Mapa;746;MDT
47097000000;1470973;47;Valladolid;Mota del Marqués;332;3133,5083;42826;47097000101;Mota del Marqués;324;0371-1;-5,17885293;41,63250747;Mapa;736;MDT
47098000000;1470989;47;Valladolid;Mucientes;659;6381,8879;33755;47098000101;Mucientes;653;0343-3;-4,76079058;41,74386238;Mapa;767;MDT
47099000000;1470992;47;Valladolid;La Mudarra;165;1906,5911;21910;47099000101;La Mudarra;165;0342-2;-4,94410482;41,77930078;Mapa;846;MDT
47100000000;1471006;47;Valladolid;Muriel;118;2251,6885;21196;47100000101;Muriel;118;0455-1;-4,84250601;41,12208962;Mapa;776;MDT
47101000000;1471013;47;Valladolid;Nava del Rey;1951;12610,3209;66282;47101000101;Nava del Rey;1951;0427-1;-5,08165852;41,33049203;Mapa;748;MDT
47102000000;1471028;47;Valladolid;Nueva Villa de las Torres;282;3580,7029;26676;47102000101;Nueva Villa de las Torres;266;0427-1;-5,05677471;41,26801712;Mapa;742;MDT
47103000000;1471034;47;Valladolid;Olivares de Duero;307;2933,4422;29229;47103000101;Olivares de Duero;307;0373-1;-4,3669226;41,63834899;Mapa;743;MDT
47104000000;1471049;47;Valladolid;Olmedo;3554;12879,1438;90736;47104000201;Olmedo;3524;0428-2;-4,68473481;41,28888076;Mapa;769;MDT
47105000000;1471052;47;Valladolid;Olmos de Esgueva;186;2484,468;21581;47105000101;Olmos de Esgueva;186;0344-3,0343-4;-4,52082762;41,68761023;Mapa;737;MDT
47106000000;1471065;47;Valladolid;Olmos de Peñafiel;42;1612,0414;25267;47106000101;Olmos de Peñafiel;42;0374-3;-4,04197372;41,57240222;Mapa;785;MDT
47109000000;1471090;47;Valladolid;Palazuelo de Vedija;168;3220,0765;26730;47109000101;Palazuelo de Vedija;168;0310-1;-5,14516552;41,92808824;Mapa;784;MDT
47110000000;1471104;47;Valladolid;La Parrilla;487;4477,9661;28350;47110000101;La Parrilla;487;0372-4;-4,53515401;41,53673435;Mapa;856;MDT
47111000000;1471111;47;Valladolid;La Pedraja de Portillo;1138;5677,3204;35491;47111000201;La Pedraja de Portillo;1055;0400-2;-4,64713356;41,4725315;Mapa;716;MDT
47112000000;1471126;47;Valladolid;Pedrajas de San Esteban;3371;3071,6819;22128;47112000101;Pedrajas de San Esteban;3364;0400-4;-4,58398505;41,34186888;Mapa;753;MDT
47113000000;1471132;47;Valladolid;Pedrosa del Rey;147;5192,7538;38120;47113000101;Pedrosa del Rey;123;0370-4;-5,20444332;41,55551715;Mapa;717;MDT
47114000000;1471147;47;Valladolid;Peñafiel;5104;7607;50978;47114000401;Peñafiel;4944;0374-1;-4,11868509;41,59645053;Mapa;754;MDT
47115000000;1471150;47;Valladolid;Peñaflor de Hornija;337;6620,9446;37748;47115000101;Peñaflor de Hornija;332;0342-4;-4,98400244;41,71165575;Mapa;839;MDT
47116000000;1471163;47;Valladolid;Pesquera de Duero;428;5586,2024;44881;47116000201;Pesquera de Duero;426;0374-1;-4,15593637;41,64126062;Mapa;747;MDT
47117000000;1471179;47;Valladolid;Piña de Esgueva;318;2996,4319;22728;47117000101;Piña de Esgueva;306;0344-3;-4,42818121;41,72976176;Mapa;751;MDT
47118000000;1471185;47;Valladolid;Piñel de Abajo;152;2127,1171;25918;47118000101;Piñel de Abajo;152;0345-3;-4,14654944;41,67531067;Mapa;793;MDT
47119000000;1471198;47;Valladolid;Piñel de Arriba;90;2341,4079;25802;47119000101;Piñel de Arriba;85;0345-3;-4,12804916;41,69944299;Mapa;838;MDT
47121000000;1471219;47;Valladolid;Pollos;614;5052,7533;44388;47121000202;Pollos;607;0399-1;-5,12527086;41,44347769;Mapa;678;MDT
47122000000;1471224;47;Valladolid;Portillo;2382;6442,3102;45522;47122000201;Portillo;738;0400-2;-4,58806156;41,47907304;Mapa;849;MDT
47123000000;1471230;47;Valladolid;Pozal de Gallinas;527;3510,2381;26050;47123000101;Pozal de Gallinas;518;0428-1;-4,83964167;41,31765548;Mapa;736;MDT
47124000000;1471245;47;Valladolid;Pozaldez;498;2797,0213;24233;47124000101;Pozaldez;498;0400-3;-4,84603819;41,37198272;Mapa;804;MDT
47125000000;1471258;47;Valladolid;Pozuelo de la Orden;49;2047,4896;20968;47125000101;Pozuelo de la Orden;49;0341-2;-5,2592615;41,822915;Mapa;723;MDT
47126000000;1471261;47;Valladolid;Puras;44;1083,6128;17805;47126000101;Puras;44;0428-4;-4,6483776;41,18276918;Mapa;803;MDT
47127000000;1471277;47;Valladolid;Quintanilla de Arriba;158;2807,84;28978;47127000101;Quintanilla de Arriba;158;0373-2;-4,21662986;41,62004384;Mapa;740;MDT
47128000000;1471283;47;Valladolid;Quintanilla del Molar;53;1459,0751;16029;47128000101;Quintanilla del Molar;53;0309-1;-5,44961969;41,98963549;Mapa;743;MDT
47129000000;1471296;47;Valladolid;Quintanilla de Onésimo;1014;5516,6014;46245;47129000101;Quintanilla de Onésimo;1010;0373-1;-4,36534117;41,6259833;Mapa;726;MDT
47130000000;1471300;47;Valladolid;Quintanilla de Trigueros;104;3221,0497;27501;47130000101;Quintanilla de Trigueros;96;0311-4;-4,65928291;41,85378572;Mapa;786;MDT
47131000000;1471317;47;Valladolid;Rábano;173;2764,5004;27465;47131000101;Rábano;173;0374-3;-4,06270589;41,53170721;Mapa;777;MDT
47132000000;1471322;47;Valladolid;Ramiro;47;2119,7547;20294;47132000101;Ramiro;41;0428-3;-4,78601128;41,22921215;Mapa;760;MDT
47133000000;1471338;47;Valladolid;Renedo de Esgueva;3908;2886,607;25452;47133000101;Renedo de Esgueva;1831;0372-2;-4,62766732;41,65499245;Mapa;711;MDT
47134000000;1471343;47;Valladolid;Roales de Campos;175;2269,5872;30490;47134000101;Roales de Campos;170;0271-3;-5,47545211;42,03036326;Mapa;742;MDT
47135000000;1471356;47;Valladolid;Robladillo;87;884,4683;16526;47135000101;Robladillo;87;0371-2;-4,91000442;41,60792828;Mapa;771;MDT
47137000000;1471375;47;Valladolid;Roturas;30;1149,3898;20276;47137000101;Roturas;30;0374-1,0345-3;-4,11837892;41,66703189;Mapa;838;MDT
47138000000;1471381;47;Valladolid;Rubí de Bracamonte;213;2559,1512;27262;47138000101;Rubí de Bracamonte;213;0427-4;-4,9244435;41,21445239;Mapa;756;MDT
47139000000;1471394;47;Valladolid;Rueda;1140;9050,3841;40316;47139000201;Rueda;1005;0399-4;-4,96071682;41,41367904;Mapa;724;MDT
47140000000;1471408;47;Valladolid;Saelices de Mayorga;110;1582,7298;17399;47140000101;Saelices de Mayorga;110;0233-4;-5,2061325;42,21205916;Mapa;772;MDT
47141000000;1471415;47;Valladolid;Salvador de Zapardiel;105;2631,8859;32302;47141000201;Salvador de Zapardiel;84;0454-2;-4,87578081;41,11602206;Mapa;770;MDT
47142000000;1471420;47;Valladolid;San Cebrián de Mazote;114;3550,0062;27159;47142000101;San Cebrián de Mazote;114;0342-3;-5,14712103;41,68087539;Mapa;764;MDT
47143000000;1471436;47;Valladolid;San Llorente;105;2489,0261;28442;47143000101;San Llorente;105;0345-3;-4,06467608;41,68617712;Mapa;890;MDT
47144000000;1471441;47;Valladolid;San Martín de Valvení;78;5821,0648;34041;47144000101;San Martín de Valvení;75;0343-2;-4,56619911;41,75351566;Mapa;731;MDT
47145000000;1471454;47;Valladolid;San Miguel del Arroyo;646;5551,0536;40412;47145000101;San Miguel del Arroyo;511;0401-1;-4,46090309;41,44219938;Mapa;814;MDT
47146000000;1471467;47;Valladolid;San Miguel del Pino;355;744,6077;11407;47146000101;San Miguel del Pino;344;0371-4;-4,91004558;41,50792471;Mapa;676;MDT
47147000000;1471473;47;Valladolid;San Pablo de la Moraleja;111;2490,533;24297;47147000201;San Pablo de la Moraleja;111;0455-1;-4,77380292;41,16021559;Mapa;790;MDT
47148000000;1471489;47;Valladolid;San Pedro de Latarce;448;4434,7212;31412;47148000101;San Pedro de Latarce;435;0341-4;-5,32693928;41,73535635;Mapa;706;MDT
47149000000;1471492;47;Valladolid;San Pelayo;48;1068,4229;15757;47149000101;San Pelayo;48;0342-3;-5,0340485;41,68138359;Mapa;776;MDT
47150000000;1471505;47;Valladolid;San Román de Hornija;301;4176,1712;30431;47150000101;San Román de Hornija;301;0398-2;-5,28439983;41,48029947;Mapa;671;MDT
47151000000;1471512;47;Valladolid;San Salvador;23;1064,694;18593;47151000101;San Salvador;23;0371-1;-5,0887661;41,62095885;Mapa;716;MDT
47152000000;1471527;47;Valladolid;Santa Eufemia del Arroyo;69;2500,2242;20969;47152000101;Santa Eufemia del Arroyo;67;0309-4;-5,26516933;41,89481084;Mapa;710;MDT
47153000000;1471533;47;Valladolid;Santervás de Campos;105;5400,5133;42122;47153000101;Santervás de Campos;97;0234-3;-5,10096733;42,21716016;Mapa;764;MDT
47154000000;1471548;47;Valladolid;Santibáñez de Valcorba;183;2416,5932;27857;47154000101;Santibáñez de Valcorba;151;0373-3;-4,45142112;41,57006708;Mapa;746;MDT
47155000000;1471551;47;Valladolid;Santovenia de Pisuerga;4612;1413,31;18000;47155000101;Santovenia de Pisuerga;4596;0343-3;-4,6910313;41,69635532;Mapa;692;MDT
47156000000;1471564;47;Valladolid;San Vicente del Palacio;158;3789,9712;34470;47156000101;San Vicente del Palacio;152;0428-3;-4,85208597;41,21867453;Mapa;745;MDT
47157000000;1471570;47;Valladolid;Sardón de Duero;596;1967,0557;22920;47157000201;Sardón de Duero;571;0373-1;-4,43376809;41,60927075;Mapa;723;MDT
47158000000;1471586;47;Valladolid;La Seca;1066;6589,6086;39702;47158000101;La Seca;1064;0399-2;-4,90626238;41,43200494;Mapa;755;MDT
47159000000;1471599;47;Valladolid;Serrada;1124;2418,9173;26196;47159000101;Serrada;1122;0399-2;-4,86227421;41,45736871;Mapa;722;MDT
47160000000;1471603;47;Valladolid;Siete Iglesias de Trabancos;432;6129,2522;36754;47160000101;Siete Iglesias de Trabancos;430;0399-3;-5,18525948;41,35157456;Mapa;723;MDT
47161000000;1471610;47;Valladolid;Simancas;5423;4236,3539;33695;47161000107;Simancas;1356;0372-1;-4,82779831;41,59046776;Mapa;720;MDT
47162000000;1471625;47;Valladolid;Tamariz de Campos;88;3777,7872;31522;47162000101;Tamariz de Campos;88;0310-1;-5,0245722;41,97454424;Mapa;745;MDT
47163000000;1471631;47;Valladolid;Tiedra;289;4730,5983;32857;47163000201;Tiedra;278;0370-2;-5,26934483;41,65230822;Mapa;822;MDT
47164000000;1471646;47;Valladolid;Tordehumos;375;6152,079;41427;47164000101;Tordehumos;373;0342-1;-5,16072347;41,81327444;Mapa;739;MDT
47165000000;1471659;47;Valladolid;Tordesillas;8664;14167,7858;95390;47165000501;Tordesillas;7921;0371-4;-5,00127589;41,50202255;Mapa;701;MDT
47166000000;1471662;47;Valladolid;Torrecilla de la Abadesa;261;2734,2358;31555;47166000101;Torrecilla de la Abadesa;258;0399-1;-5,08904029;41,48572613;Mapa;687;MDT
47167000000;1471678;47;Valladolid;Torrecilla de la Orden;230;5987,6716;47549;47167000101;Torrecilla de la Orden;230;0426-4;-5,22289354;41,21953445;Mapa;782;MDT
47168000000;1471684;47;Valladolid;Torrecilla de la Torre;34;728,0293;13624;47168000101;Torrecilla de la Torre;34;0371-1;-5,05025704;41,66553233;Mapa;752;MDT
47169000000;1471697;47;Valladolid;Torre de Esgueva;60;2360,4167;41071;47169000101;Torre de Esgueva;60;0344-2;-4,20003861;41,7674531;Mapa;803;MDT
47170000000;1471701;47;Valladolid;Torre de Peñafiel;48;3022;42333;47170000201;Torre de Peñafiel;41;0374-3;-4,08884601;41,5365066;Mapa;789;MDT
47171000000;1471718;47;Valladolid;Torrelobatón;391;6609,0926;66306;47171000201;Torrelobatón;381;0371-1;-5,02537975;41,64937432;Mapa;751;MDT
47172000000;1471723;47;Valladolid;Torrescárcela;161;5075,998;37949;47172000201;Torrescárcela;147;0401-2;-4,31995293;41,48483275;Mapa;880;MDT
47173000000;1471739;47;Valladolid;Traspinedo;1201;2630,0436;23086;47173000101;Traspinedo;818;0373-3;-4,47591911;41,582491;Mapa;727;MDT
47174000000;1471744;47;Valladolid;Trigueros del Valle;312;3780,3487;37922;47174000101;Trigueros del Valle;186;0343-2;-4,65143524;41,8301665;Mapa;757;MDT
47175000000;1471757;47;Valladolid;Tudela de Duero;8636;6051,9405;49385;47175000301;Tudela de Duero;7064;0372-4;-4,58001053;41,58400778;Mapa;700;MDT
47176000000;1471760;47;Valladolid;La Unión de Campos;209;3599,285;26000;47176000101;La Unión de Campos;209;0271-4;-5,32487718;42,07594957;Mapa;765;MDT
47177000000;1471776;47;Valladolid;Urones de Castroponce;101;1869,996;18825;47177000101;Urones de Castroponce;101;0271-2;-5,28297612;42,09876571;Mapa;748;MDT
47178000000;1471782;47;Valladolid;Urueña;203;4407,024;31397;47178000101;Urueña;199;0341-4;-5,20256714;41,72774878;Mapa;831;MDT
47179000000;1471795;47;Valladolid;Valbuena de Duero;411;4657,197;54908;47179000301;Valbuena de Duero;213;0373-2;-4,29268468;41,64246886;Mapa;733;MDT
47180000000;1471809;47;Valladolid;Valdearcos de la Vega;49;1465,6201;21613;47180000101;Valdearcos de la Vega;49;0374-1;-4,04862279;41,64240726;Mapa;778;MDT
47181000000;1471816;47;Valladolid;Valdenebro de los Valles;193;4206,861;30658;47181000101;Valdenebro de los Valles;188;0310-4;-4,96905991;41,85590689;Mapa;812;MDT
47182000000;1471821;47;Valladolid;Valdestillas;1599;3628,6406;25753;47182000101;Valdestillas;1542;0400-1;-4,77154235;41,47580737;Mapa;699;MDT
47183000000;1471837;47;Valladolid;Valdunquillo;130;3083,8783;25066;47183000101;Valdunquillo;130;0271-4;-5,31219604;42,03932713;Mapa;739;MDT
47184000000;1471842;47;Valladolid;Valoria la Buena;683;4331,4057;41429;47184000201;Valoria la Buena;655;0343-2;-4,53089516;41,80053806;Mapa;725;MDT
47185000000;1471855;47;Valladolid;Valverde de Campos;81;2129,5955;20675;47185000101;Valverde de Campos;81;0342-1;-5,03821446;41,83444495;Mapa;770;MDT
47186000000;1471868;47;Valladolid;Valladolid;295639;19737,39;150336;47186000501;Valladolid;290642;0372-1;-4,72334924;41,65232777;Mapa;690;MDT
47187000000;1471874;47;Valladolid;Vega de Ruiponce;86;3136,8738;23757;47187000101;Vega de Ruiponce;86;0234-3;-5,11288301;42,18938341;Mapa;749;MDT
47188000000;1471880;47;Valladolid;Vega de Valdetronco;92;1749,5339;23060;47188000101;Vega de Valdetronco;91;0371-1;-5,11388975;41,59306513;Mapa;714;MDT
47189000000;1471893;47;Valladolid;Velascálvaro;163;2303,2986;23670;47189000101;Velascálvaro;163;0427-4;-4,97165423;41,23066807;Mapa;742;MDT
47190000000;1471907;47;Valladolid;Velilla;114;1995,3743;19467;47190000101;Velilla;114;0371-4;-5,00544372;41,55785547;Mapa;782;MDT
47191000000;1471914;47;Valladolid;Velliza;119;2264,4686;26223;47191000101;Velliza;119;0371-4;-4,9466238;41,57855537;Mapa;780;MDT
47192000000;1471929;47;Valladolid;Ventosa de la Cuesta;99;1621,3715;19944;47192000101;Ventosa de la Cuesta;99;0400-3;-4,83130316;41,41275888;Mapa;758;MDT
47193000000;1471935;47;Valladolid;Viana de Cega;2194;1797,8718;27059;47193000101;Viana de Cega;2149;0372-3;-4,75422166;41,52943052;Mapa;687;MDT
47194000000;1471940;47;Valladolid;Viloria;343;1131,1036;17274;47194000101;Viloria;343;0401-1;-4,38232843;41,44550375;Mapa;872;MDT
47195000000;1471953;47;Valladolid;Villabáñez;499;5102,937;41984;47195000101;Villabáñez;375;0372-2;-4,52245761;41,62974679;Mapa;749;MDT
47196000000;1471966;47;Valladolid;Villabaruz de Campos;27;1697,415;18576;47196000101;Villabaruz de Campos;27;0272-4;-4,99530007;42,01035232;Mapa;753;MDT
47197000000;1471972;47;Valladolid;Villabrágima;1047;6712,798;42321;47197000101;Villabrágima;1033;0342-1;-5,11780938;41,82289084;Mapa;723;MDT
47198000000;1471988;47;Valladolid;Villacarralón;64;1743,1183;17882;47198000101;Villacarralón;64;0234-3;-5,04363458;42,19079198;Mapa;782;MDT
47199000000;1471991;47;Valladolid;Villacid de Campos;86;2408,3231;19518;47199000101;Villacid de Campos;86;0272-3;-5,12503452;42,08142144;Mapa;773;MDT
47200000000;1472005;47;Valladolid;Villaco;75;1592,9822;24377;47200000101;Villaco;75;0344-4;-4,2698959;41,73974469;Mapa;792;MDT
47203000000;1472033;47;Valladolid;Villafrades de Campos;61;2070,011;21173;47203000101;Villafrades de Campos;61;0272-4;-4,97128716;42,07852958;Mapa;757;MDT
47204000000;1472048;47;Valladolid;Villafranca de Duero;251;1038,8356;14891;47204000101;Villafranca de Duero;248;0398-2;-5,29980781;41,43304061;Mapa;653;MDT
47205000000;1472051;47;Valladolid;Villafrechós;471;6048,6735;38431;47205000101;Villafrechós;468;0309-4;-5,21873193;41,89360149;Mapa;738;MDT
47206000000;1472064;47;Valladolid;Villafuerte;86;2620,412;26987;47206000101;Villafuerte;86;0344-4;-4,32536942;41,7327411;Mapa;828;MDT
47207000000;1472070;47;Valladolid;Villagarcía de Campos;288;3745;31175;47207000101;Villagarcía de Campos;285;0341-2;-5,19297715;41,78086223;Mapa;717;MDT
47208000000;1472086;47;Valladolid;Villagómez la Nueva;58;1227,7894;19555;47208000101;Villagómez la Nueva;58;0272-1;-5,14379824;42,15530773;Mapa;751;MDT
47209000000;1472099;47;Valladolid;Villalán de Campos;38;1835,1592;25170;47209000101;Villalán de Campos;38;0271-4;-5,23510586;42,01522471;Mapa;754;MDT
47210000000;1472103;47;Valladolid;Villalar de los Comuneros;493;4274,0685;35611;47210000101;Villalar de los Comuneros;493;0371-3;-5,13746308;41,54897352;Mapa;709;MDT
47211000000;1472110;47;Valladolid;Villalba de la Loma;59;1416,4454;16097;47211000101;Villalba de la Loma;59;0233-4;-5,19036016;42,17423125;Mapa;768;MDT
47212000000;1472125;47;Valladolid;Villalba de los Alcores;374;10066,606;49330;47212000501;Villalba de los Alcores;321;0310-4;-4,86180924;41,86312734;Mapa;849;MDT
47213000000;1472131;47;Valladolid;Villalbarba;102;2196,1926;34351;47213000101;Villalbarba;102;0370-2;-5,21324476;41,60294805;Mapa;719;MDT
47214000000;1472146;47;Valladolid;Villalón de Campos;1523;7002,1324;40293;47214000101;Villalón de Campos;1523;0272-1;-5,03429396;42,09853942;Mapa;782;MDT
47215000000;1472159;47;Valladolid;Villamuriel de Campos;47;1825,7518;18184;47215000101;Villamuriel de Campos;47;0309-2;-5,20790218;41,94728812;Mapa;735;MDT
47216000000;1472162;47;Valladolid;Villán de Tordesillas;128;1223,3322;18383;47216000101;Villán de Tordesillas;128;0371-2;-4,92209678;41,59322583;Mapa;751;MDT
47217000000;1472178;47;Valladolid;Villanubla;2886;4565,82;35183;47217000201;Villanubla;2854;0343-3;-4,84123213;41,69957681;Mapa;842;MDT
47218000000;1472184;47;Valladolid;Villanueva de Duero;1238;3727,5476;29248;47218000201;Villanueva de Duero;1094;0371-4;-4,8712328;41,51824538;Mapa;688;MDT
47219000000;1472197;47;Valladolid;Villanueva de la Condesa;58;1140,0047;14452;47219000101;Villanueva de la Condesa;58;0272-1;-5,09474648;42,14955921;Mapa;796;MDT
47220000000;1472201;47;Valladolid;Villanueva de los Caballeros;167;3492,5082;27871;47220000101;Villanueva de los Caballeros;162;0341-2;-5,24685353;41,75795377;Mapa;711;MDT
47221000000;1472218;47;Valladolid;Villanueva de los Infantes;102;1917,377;18190;47221000101;Villanueva de los Infantes;102;0344-3;-4,48382992;41,70325229;Mapa;745;MDT
47222000000;1472223;47;Valladolid;Villanueva de San Mancio;93;1515,8295;17830;47222000101;Villanueva de San Mancio;93;0310-2;-5,01294024;41,92900619;Mapa;744;MDT
47223000000;1472239;47;Valladolid;Villardefrades;149;3621,7686;31446;47223000101;Villardefrades;141;0341-4;-5,25012441;41,72038753;Mapa;731;MDT
47224000000;1472244;47;Valladolid;Villarmentero de Esgueva;96;1344,8488;18603;47224000101;Villarmentero de Esgueva;96;0343-4;-4,54715819;41,68577268;Mapa;735;MDT
47225000000;1472257;47;Valladolid;Villasexmir;72;1415,6583;19211;47225000101;Villasexmir;72;0371-1;-5,06527846;41,63832475;Mapa;726;MDT
47226000000;1472260;47;Valladolid;Villavaquerín;163;4511,2513;32497;47226000101;Villavaquerín;160;0373-1;-4,46222658;41,66315163;Mapa;769;MDT
47227000000;1472276;47;Valladolid;Villavellid;50;2181,7158;22896;47227000101;Villavellid;50;0341-4;-5,2788652;41,69412572;Mapa;755;MDT
47228000000;1472282;47;Valladolid;Villaverde de Medina;522;5818,5953;33343;47228000101;Villaverde de Medina;513;0427-1;-5,02429004;41,30582779;Mapa;727;MDT
47229000000;1472295;47;Valladolid;Villavicencio de los Caballeros;232;3605,7933;25091;47229000101;Villavicencio de los Caballeros;232;0271-4;-5,23753615;42,05591101;Mapa;724;MDT
47230000000;1472309;47;Valladolid;Wamba;309;3816,391;25582;47230000101;Wamba;299;0342-4;-4,917681;41,67622416;Mapa;788;MDT
47231000000;1472316;47;Valladolid;Zaratán;6285;2015,9;19290;47231000101;Zaratán;6285;0372-1;-4,78289177;41,66151599;Mapa;755;MDT
47232000000;1472321;47;Valladolid;La Zarza;115;2457,8107;26369;47232000101;La Zarza;115;0803-2;-4,77129181;41,26158639;Mapa;757;MDT
48001000000;1480010;48;Bizkaia;Abadiño;7708;3604,53;39875;48001000101;Abadiño-Zelaieta;1523;0087-2;-2,60687319;43,14764599;Mapa;144;MDT
48002000000;1480025;48;Bizkaia;Abanto y Ciérvana-Abanto Zierbena;9369;1619,6;17736;48002010601;Gallarta;4112;0061-1;-3,073873;43,320733;Investigación;125;Investigación
48003000000;1480031;48;Bizkaia;Amorebieta-Etxano;19587;5884,48;45315;48003000201;Amorebieta;17535;0062-3;-2,73512007;43,21819018;Mapa;64;MDT
48004000000;1480046;48;Bizkaia;Amoroto;398;1306,9;18501;48004000101;Elexalde;171;0063-1;-2,51299327;43,32608979;Mapa;184;MDT
48005000000;1480059;48;Bizkaia;Arakaldo;158;272,03;7359;48005000101;Elexalde;6;0086-2;-2,93391223;43,15402278;Mapa;138;MDT
48006000000;1480062;48;Bizkaia;Arantzazu;401;354,43;10744;48006000101;Zelaia;281;0087-1;-2,791825533;43,15693274;Investigación;101;Investigación
48007000000;1480078;48;Bizkaia;Munitibar-Arbatzegi Gerrikaitz;473;2431,22;22101;48007000101;Munitibar;306;0062-2;-2,5919933;43,26535778;Mapa;188;MDT
48008000000;1480084;48;Bizkaia;Artzentales;720;3679,36;31070;48008000201;San Miguel de Linares;106;0060-2;-3,22045771;43,25143423;Mapa;342;MDT
48009000000;1480097;48;Bizkaia;Arrankudiaga-Zollo;1008;2269,59;29443;48009010101;Arene;350;0061-4;-2,92103826;43,17030046;Mapa;112;MDT
48010000000;1480101;48;Bizkaia;Arrieta;576;1461,81;18656;48010000301;Libao;78;0038-3;-2,76809082;43,34156216;Mapa;205;MDT
48011000000;1480118;48;Bizkaia;Arrigorriaga;11954;1624,98;33894;48011000201;Arrigorriaga;6149;0061-4;-2,88839541;43,20562043;Mapa;58;MDT
48012000000;1480123;48;Bizkaia;Bakio;2812;1658,95;22248;48012000201;Basigo;375;0038-1;-2,81421046;43,42139025;Mapa;6;MDT
48013000000;1480139;48;Bizkaia;Barakaldo;100535;2498,56;25094;48013000401;San Vicente de Barakaldo/San Bizenti-Barakaldo;99798;0061-2;-2,99732045;43,29567704;Mapa;35;MDT
48014000000;1480144;48;Bizkaia;Barrika;1547;774,29;14238;48014000100;Elexalde;859;0037-4;-2,96142439;43,40627295;Mapa;74;MDT
48015000000;1480157;48;Bizkaia;Basauri;40324;701,15;12705;48015000101;Arizgoiti;33908;0061-4;-2,88543426;43,23529698;Mapa;64;MDT
48016000000;1480160;48;Bizkaia;Berango;7347;873,48;14973;48016000201;Berango;4496;0037-4;-2,99104735;43,36270659;Mapa;46;MDT
48017000000;1480176;48;Bizkaia;Bermeo;16755;3380,79;36170;48017000601;Bermeo;16009;0038-1;-2,72254057;43,42025856;Mapa;19;MDT
48018000000;1480182;48;Bizkaia;Berriatua;1220;1920,2;34512;48018000401;Erribera;950;0063-1;-2,46862195;43,30832374;Mapa;35;MDT
48019000000;1480195;48;Bizkaia;Berriz;4535;2976,95;31264;48019000201;Olakueta;3751;0062-4;-2,57311295;43,16900115;Mapa;158;MDT
48020000000;1480209;48;Bizkaia;Bilbao;344127;4134,26;34796;48020000101;Bilbao;344127;0061-2;-2,92390606;43,25721957;Mapa;6;MDT
48021000000;1480216;48;Bizkaia;Busturia;1667;2022,35;25280;48021000201;Axpe-San Bartolome;793;0038-3;-2,69709998;43,38661629;Mapa;24;MDT
48022000000;1480221;48;Bizkaia;Karrantza Harana/Valle de Carranza;2712;13782,43;54608;48022000902;Concha;440;0060-3;-3,35904955;43,22242334;Mapa;162;MDT
48023000000;1480237;48;Bizkaia;Artea;746;1234,61;17238;48023000301;Herriko Plaza;470;0087-1;-2,78328121;43,13309768;Mapa;125;MDT
48024000000;1480242;48;Bizkaia;Zeanuri;1271;6722,24;38356;48024000401;Plaza;572;0087-1;-2,749646;43,098176;Investigación;403;Investigación
